status,orderId,open_date,open_price,side,size,sl,tp,fee,order_comment,close_id,close_date,close_price,order_profit,zone,zone_profit
close,1618546325,2021-04-16 04:12:05,1.7243,LONG,3.5,,,0.0048208,"open:1.09992 sys0:[1.7242,1.7243]| close:1.10118 sys0:[1.722,1.7221]",1618547689,2021-04-16 04:34:49,1.722,-0.01287079999999989,1.1,0.01258432960000104
close,1618546325,2021-04-16 04:12:05,0.62421,SHORT,9.6,,,0.0047848704,"open:1.09992 sys1:[0.62421,0.62428]| close:1.10118 sys1:[0.62092,0.62106]",1618547689,2021-04-16 04:34:49,0.62106,0.02545512960000093,1.1,0.01258432960000104
close,1618549024,2021-04-16 04:57:04,1.6765,LONG,3.6,,,0.0048289119999999994,"open:1.06002 sys0:[1.6764,1.6765]| close:1.0649 sys0:[1.6798,1.6799]",1618549069,2021-04-16 04:57:49,1.6798,0.007051087999999669,1.06,0.015369849200000415
close,1618549024,2021-04-16 04:57:04,0.61636,SHORT,9.7,,,0.0047762388,"open:1.06002 sys1:[0.61636,0.61638]| close:1.0649 sys1:[0.615,0.61501]",1618549069,2021-04-16 04:57:49,0.61501,0.008318761200000746,1.06,0.015369849200000415
close,1618549182,2021-04-16 04:59:42,1.6618,LONG,3.6,,,0.004783280000000001,"open:1.04994 sys0:[1.6613,1.6618]| close:1.05314 sys0:[1.662,1.6621]",1618549229,2021-04-16 05:00:29,1.662,-0.004063279999999725,1.05,0.012708852000000298
close,1618549182,2021-04-16 04:59:42,0.61135,SHORT,9.8,,,0.004787868,"open:1.04994 sys1:[0.61135,0.61136]| close:1.05314 sys1:[0.60896,0.60915]",1618549229,2021-04-16 05:00:29,0.60915,0.016772132000000023,1.05,0.012708852000000298
close,1618548990,2021-04-16 04:56:30,1.6882,LONG,3.6,,,0.004849344,"open:1.07002 sys0:[1.6881,1.6882]| close:1.06796 sys0:[1.6801,1.6804]",1618549355,2021-04-16 05:02:35,1.6801,-0.03400934400000007,1.07,0.012817729200000134
close,1618548990,2021-04-16 04:56:30,0.61793,SHORT,9.7,,,0.004776926799999999,"open:1.07002 sys1:[0.61793,0.61808]| close:1.06796 sys1:[0.61244,0.61261]",1618549355,2021-04-16 05:02:35,0.61261,0.04682707320000021,1.07,0.012817729200000134
close,1618549254,2021-04-16 05:00:54,1.6719,LONG,3.6,,,0.004830640000000001,"open:1.05996 sys0:[1.6718,1.6719]| close:1.06827 sys0:[1.681,1.6811]",1618549359,2021-04-16 05:02:39,1.681,0.027929360000000566,1.06,0.012151027200000247
close,1618549254,2021-04-16 05:00:54,0.61172,SHORT,9.8,,,0.0048023328,"open:1.05996 sys1:[0.61172,0.61184]| close:1.06827 sys1:[0.61283,0.61284]",1618549359,2021-04-16 05:02:39,0.61284,-0.01577833280000032,1.06,0.012151027200000247
close,1618549398,2021-04-16 05:03:18,1.6823,LONG,3.6,,,0.004867136,"open:1.06996 sys0:[1.6822,1.6823]| close:1.08325 sys0:[1.6994,1.6995]",1618549671,2021-04-16 05:07:51,1.6994,0.05669286400000006,1.07,0.012383124800000582
close,1618549398,2021-04-16 05:03:18,0.61223,SHORT,9.8,,,0.0048157392,"open:1.06996 sys1:[0.61223,0.61224]| close:1.08325 sys1:[0.61625,0.61626]",1618549671,2021-04-16 05:07:51,0.61626,-0.044309739199999476,1.07,0.012383124800000582
close,1618547921,2021-04-16 04:38:41,1.6966,LONG,3.5,,,0.0047633599999999995,"open:1.08002 sys0:[1.6965,1.6966]| close:1.08646 sys0:[1.7024,1.7025]",1618549933,2021-04-16 05:12:13,1.7024,0.015536639999998875,1.08,0.01221117199999797
close,1618547921,2021-04-16 04:38:41,0.61625,SHORT,9.7,,,0.004780468,"open:1.08002 sys1:[0.61625,0.61648]| close:1.08646 sys1:[0.61604,0.6161]",1618549933,2021-04-16 05:12:13,0.6161,-0.0033254680000009045,1.08,0.01221117199999797
close,1618547790,2021-04-16 04:36:30,1.7116,LONG,3.5,,,0.00478854,"open:1.08996 sys0:[1.711,1.7116]| close:1.08968 sys0:[1.7061,1.7062]",1618549956,2021-04-16 05:12:36,1.7061,-0.024038539999999546,1.09,0.012092974400000477
close,1618547790,2021-04-16 04:36:30,0.62084,SHORT,9.7,,,0.0048024856,"open:1.08996 sys1:[0.62084,0.62104]| close:1.08968 sys1:[0.61652,0.61662]",1618549956,2021-04-16 05:12:36,0.61662,0.03613151440000002,1.09,0.012092974400000477
close,1618552941,2021-04-16 06:02:21,1.6736,LONG,3.6,,,0.0048195519999999995,"open:1.06011 sys0:[1.6734,1.6736]| close:1.06279 sys0:[1.6733,1.6734]",1618553220,2021-04-16 06:07:00,1.6733,-0.005899551999999969,1.06,0.014786660799999978
close,1618552941,2021-04-16 06:02:21,0.61326,SHORT,9.8,,,0.0047937872,"open:1.06011 sys1:[0.61326,0.61329]| close:1.06279 sys1:[0.61061,0.61066]",1618553220,2021-04-16 06:07:00,0.61066,0.020686212799999947,1.06,0.014786660799999978
close,1618554146,2021-04-16 06:22:26,1.6598,LONG,3.6,,,0.004799552,"open:1.04992 sys0:[1.6586,1.6598]| close:1.06232 sys0:[1.6733,1.6734]",1618554341,2021-04-16 06:25:41,1.6733,0.04380044800000042,1.05,0.013527373200001205
close,1618554146,2021-04-16 06:22:26,0.60856,SHORT,9.9,,,0.0048300748,"open:1.04992 sys1:[0.60856,0.60868]| close:1.06232 sys1:[0.61108,0.61113]",1618554341,2021-04-16 06:25:41,0.61113,-0.030273074799999217,1.05,0.013527373200001205
close,1618554501,2021-04-16 06:28:21,1.6236,LONG,3.7,,,0.004806332,"open:1.02008 sys0:[1.6232,1.6236]| close:1.02478 sys0:[1.6259,1.6262]",1618554503,2021-04-16 06:28:23,1.6259,0.0037036680000002396,1.02,0.013087428000000009
close,1618554501,2021-04-16 06:28:21,0.60298,SHORT,10.0,,,0.004816239999999999,"open:1.02008 sys1:[0.60298,0.60312]| close:1.02478 sys1:[0.60142,0.60156]",1618554503,2021-04-16 06:28:23,0.60156,0.009383759999999769,1.02,0.013087428000000009
close,1618554490,2021-04-16 06:28:10,1.6363,LONG,3.7,,,0.004831956,"open:1.03002 sys0:[1.6361,1.6363]| close:1.03025 sys0:[1.6297,1.6298]",1618554507,2021-04-16 06:28:27,1.6297,-0.029251956000000995,1.03,0.027353113199998773
close,1618554490,2021-04-16 06:28:10,0.60593,SHORT,9.9,,,0.0047749308,"open:1.03002 sys1:[0.60593,0.60608]| close:1.03025 sys1:[0.59955,0.59973]",1618554507,2021-04-16 06:28:27,0.59973,0.05660506919999977,1.03,0.027353113199998773
close,1618554537,2021-04-16 06:28:57,1.6345,LONG,3.7,,,0.004846904,"open:1.03006 sys0:[1.6344,1.6345]| close:1.03616 sys0:[1.6398,1.6399]",1618554708,2021-04-16 06:31:48,1.6398,0.01476309599999924,1.03,0.01215949359999903
close,1618554537,2021-04-16 06:28:57,0.60416,SHORT,9.9,,,0.004781602400000001,"open:1.03006 sys1:[0.60416,0.60434]| close:1.03616 sys1:[0.60374,0.60394]",1618554708,2021-04-16 06:31:48,0.60394,-0.00260360240000021,1.03,0.01215949359999903
close,1618554728,2021-04-16 06:32:08,1.6447,LONG,3.6,,,0.004762416,"open:1.04002 sys0:[1.6446,1.6447]| close:1.05317 sys0:[1.6614,1.6615]",1618554984,2021-04-16 06:36:24,1.6614,0.05535758399999951,1.04,0.012047478399998882
close,1618554728,2021-04-16 06:32:08,0.60447,SHORT,9.9,,,0.004799105600000001,"open:1.04002 sys1:[0.60447,0.60458]| close:1.05317 sys1:[0.60833,0.60836]",1618554984,2021-04-16 06:36:24,0.60836,-0.04331010560000063,1.04,0.012047478399998882
close,1618554443,2021-04-16 06:27:23,1.659,LONG,3.6,,,0.004805024,"open:1.0499 sys0:[1.6587,1.659]| close:1.06431 sys0:[1.6771,1.6774]",1618555335,2021-04-16 06:42:15,1.6771,0.060354975999999665,1.05,0.012848100000000487
close,1618554443,2021-04-16 06:27:23,0.60879,SHORT,9.9,,,0.004837876,"open:1.0499 sys1:[0.60879,0.6088]| close:1.06431 sys1:[0.61309,0.6131]",1618555335,2021-04-16 06:42:15,0.6131,-0.04750687599999918,1.05,0.012848100000000487
close,1618557407,2021-04-16 07:16:47,1.6367,LONG,3.7,,,0.004867328,"open:1.03009 sys0:[1.6365,1.6367]| close:1.04352 sys0:[1.6536,1.6537]",1618557963,2021-04-16 07:26:03,1.6536,0.05766267199999887,1.03,0.012157161199998448
close,1618557407,2021-04-16 07:16:47,0.60612,SHORT,9.9,,,0.0048165108,"open:1.03009 sys1:[0.60612,0.60641]| close:1.04352 sys1:[0.61018,0.61023]",1618557963,2021-04-16 07:26:03,0.61023,-0.04550551080000042,1.03,0.012157161199998448
close,1618556808,2021-04-16 07:06:48,1.6491,LONG,3.6,,,0.004782720000000001,"open:1.04007 sys0:[1.649,1.6491]| close:1.05986 sys0:[1.6755,1.6758]",1618558369,2021-04-16 07:32:49,1.6755,0.09025728000000001,1.04,0.012741444800000112
close,1618556808,2021-04-16 07:06:48,0.60878,SHORT,9.9,,,0.0048498351999999995,"open:1.04007 sys1:[0.60878,0.60893]| close:1.05986 sys1:[0.61594,0.61612]",1618558369,2021-04-16 07:32:49,0.61612,-0.0775158351999999,1.04,0.012741444800000112
close,1618556439,2021-04-16 07:00:39,1.6613,LONG,3.6,,,0.004816688,"open:1.05009 sys0:[1.6611,1.6613]| close:1.06807 sys0:[1.6852,1.6853]",1618558645,2021-04-16 07:37:25,1.6852,0.08122331199999967,1.05,0.013105182399999526
close,1618556439,2021-04-16 07:00:39,0.61092,SHORT,9.8,,,0.004810129600000001,"open:1.05009 sys1:[0.61092,0.61101]| close:1.06807 sys1:[0.61723,0.61738]",1618558645,2021-04-16 07:37:25,0.61738,-0.06811812960000015,1.05,0.013105182399999526
close,1618553976,2021-04-16 06:19:36,1.6709,LONG,3.6,,,0.004853824,"open:1.06001 sys0:[1.6708,1.6709]| close:1.07937 sys0:[1.6971,1.6972]",1618559827,2021-04-16 07:57:07,1.6971,0.08946617599999973,1.06,0.013604243199999227
close,1618553976,2021-04-16 06:19:36,0.61059,SHORT,9.8,,,0.0048119328,"open:1.06001 sys1:[0.61059,0.61079]| close:1.07937 sys1:[0.61783,0.61784]",1618559827,2021-04-16 07:57:07,0.61784,-0.0758619328000005,1.06,0.013604243199999227
close,1618560212,2021-04-16 08:03:32,1.6648,LONG,3.6,,,0.004812288,"open:1.05007 sys0:[1.6644,1.6648]| close:1.05965 sys0:[1.6752,1.6753]",1618560360,2021-04-16 08:06:00,1.6752,0.03262771200000014,1.05,0.013888168000000103
close,1618560212,2021-04-16 08:03:32,0.61428,SHORT,9.8,,,0.004823544000000001,"open:1.05007 sys1:[0.61428,0.61433]| close:1.05965 sys1:[0.61565,0.6157]",1618560360,2021-04-16 08:06:00,0.6157,-0.01873954400000004,1.05,0.013888168000000103
close,1618560048,2021-04-16 08:00:48,1.676,LONG,3.6,,,0.004847056,"open:1.06004 sys0:[1.6758,1.676]| close:1.0735 sys0:[1.6924,1.6925]",1618560534,2021-04-16 08:08:54,1.6924,0.054192943999999535,1.06,0.014868564399999971
close,1618560048,2021-04-16 08:00:48,0.61561,SHORT,9.7,,,0.0047923796000000005,"open:1.06004 sys1:[0.61561,0.61576]| close:1.0735 sys1:[0.619,0.61917]",1618560534,2021-04-16 08:08:54,0.61917,-0.039324379599999564,1.06,0.014868564399999971
close,1618562352,2021-04-16 08:39:12,1.6682,LONG,3.6,,,0.004815023999999999,"open:1.05009 sys0:[1.6681,1.6682]| close:1.05861 sys0:[1.6771,1.6772]",1618562473,2021-04-16 08:41:13,1.6771,0.02722497600000029,1.05,0.0154403423999993
close,1618562352,2021-04-16 08:39:12,0.618,SHORT,9.7,,,0.0048006336,"open:1.05009 sys1:[0.618,0.61801]| close:1.05861 sys1:[0.61859,0.61872]",1618562473,2021-04-16 08:41:13,0.61872,-0.011784633600000989,1.05,0.0154403423999993
close,1618561869,2021-04-16 08:31:09,1.6799,LONG,3.6,,,0.0048435200000000005,"open:1.05997 sys0:[1.6798,1.6799]| close:1.06471 sys0:[1.683,1.6832]",1618562715,2021-04-16 08:45:15,1.683,0.00631648000000028,1.06,0.013738583599998903
close,1618561869,2021-04-16 08:31:09,0.61979,SHORT,9.7,,,0.0047998964,"open:1.05997 sys1:[0.61979,0.61983]| close:1.06471 sys1:[0.61849,0.61853]",1618562715,2021-04-16 08:45:15,0.61853,0.007422103599998623,1.06,0.013738583599998903
close,1618562803,2021-04-16 08:46:43,1.6784,LONG,3.6,,,0.004838336,"open:1.05996 sys0:[1.6783,1.6784]| close:1.0634 sys0:[1.6794,1.6796]",1618563203,2021-04-16 08:53:23,1.6794,-0.0012383359999995087,1.06,0.01298214840000141
close,1618562803,2021-04-16 08:46:43,0.61833,SHORT,9.7,,,0.004791515599999999,"open:1.05996 sys1:[0.61833,0.61834]| close:1.0634 sys1:[0.6162,0.61637]",1618563203,2021-04-16 08:53:23,0.61637,0.014220484400000918,1.06,0.01298214840000141
close,1618566139,2021-04-16 09:42:19,1.6218,LONG,3.7,,,0.004822760000000001,"open:1.0201 sys0:[1.6217,1.6218]| close:1.03226 sys0:[1.637,1.6371]",1618567158,2021-04-16 09:59:18,1.637,0.05141724000000073,1.02,0.013287720000001065
close,1618566139,2021-04-16 09:42:19,0.60155,SHORT,10.0,,,0.00482952,"open:1.0201 sys1:[0.60155,0.6016]| close:1.03226 sys1:[0.60484,0.60488]",1618567158,2021-04-16 09:59:18,0.60488,-0.03812951999999967,1.02,0.013287720000001065
close,1618569764,2021-04-16 10:42:44,1.5604,LONG,3.8,,,0.004751992,"open:0.96009 sys0:[1.5602,1.5604]| close:0.96768 sys0:[1.5671,1.5675]",1618569768,2021-04-16 10:42:48,1.5671,0.020708007999998928,0.96,0.016308167999997996
close,1618569764,2021-04-16 10:42:44,0.6,SHORT,10.0,,,0.00479984,"open:0.96009 sys1:[0.6,0.60011]| close:0.96768 sys1:[0.59982,0.59996]",1618569768,2021-04-16 10:42:48,0.59996,-0.004399840000000932,0.96,0.016308167999997996
close,1618569757,2021-04-16 10:42:37,1.5711,LONG,3.8,,,0.004791752,"open:0.96994 sys0:[1.5706,1.5711]| close:0.9786 sys0:[1.5801,1.5802]",1618569955,2021-04-16 10:45:55,1.5801,0.02940824800000112,0.97,0.013301408000001697
close,1618569757,2021-04-16 10:42:37,0.60058,SHORT,10.0,,,0.00480684,"open:0.96994 sys1:[0.60058,0.60066]| close:0.9786 sys1:[0.6016,0.60171]",1618569955,2021-04-16 10:45:55,0.60171,-0.01610683999999942,0.97,0.013301408000001697
close,1618569711,2021-04-16 10:41:51,1.5807,LONG,3.8,,,0.004813912,"open:0.9799 sys0:[1.5805,1.5807]| close:0.9873 sys0:[1.5881,1.5882]",1618570072,2021-04-16 10:47:52,1.5881,0.02330608799999948,0.98,0.012602447999999019
close,1618569711,2021-04-16 10:41:51,0.60032,SHORT,10.0,,,0.00480364,"open:0.9799 sys1:[0.60032,0.6006]| close:0.9873 sys1:[0.6009,0.60091]",1618570072,2021-04-16 10:47:52,0.60091,-0.01070364000000046,0.98,0.012602447999999019
close,1618569561,2021-04-16 10:39:21,1.5926,LONG,3.8,,,0.004854584,"open:0.98988 sys0:[1.5925,1.5926]| close:0.99812 sys0:[1.6017,1.6019]",1618570223,2021-04-16 10:50:23,1.6017,0.029725416000000053,0.99,0.01250025599999964
close,1618569561,2021-04-16 10:39:21,0.60255,SHORT,10.0,,,0.00482516,"open:0.98988 sys1:[0.60255,0.60262]| close:0.99812 sys1:[0.60378,0.60379]",1618570223,2021-04-16 10:50:23,0.60379,-0.017225160000000413,0.99,0.01250025599999964
close,1618570667,2021-04-16 10:57:47,1.5343,LONG,3.9,,,0.0047942720000000005,"open:0.9399 sys0:[1.5339,1.5343]| close:0.94697 sys0:[1.5412,1.5413]",1618570685,2021-04-16 10:58:05,1.5412,0.022115727999999987,0.94,0.012365311600000118
close,1618570667,2021-04-16 10:57:47,0.59392,SHORT,10.1,,,0.0048014163999999995,"open:0.9399 sys1:[0.59392,0.594]| close:0.94697 sys1:[0.59433,0.59441]",1618570685,2021-04-16 10:58:05,0.59441,-0.00975041639999987,0.94,0.012365311600000118
close,1618570769,2021-04-16 10:59:29,1.5128,LONG,4.0,,,0.0048552000000000005,"open:0.92012 sys0:[1.5118,1.5128]| close:0.92959 sys0:[1.522,1.5223]",1618570785,2021-04-16 10:59:45,1.522,0.031944800000000384,0.92,0.01594921120000008
close,1618570769,2021-04-16 10:59:29,0.59161,SHORT,10.1,,,0.0047845888000000005,"open:0.92012 sys1:[0.59161,0.59168]| close:0.92959 sys1:[0.59271,0.59272]",1618570785,2021-04-16 10:59:45,0.59272,-0.015995588800000304,0.92,0.01594921120000008
close,1618570807,2021-04-16 11:00:07,1.5237,LONG,3.9,,,0.004775692,"open:0.93004 sys0:[1.5235,1.5237]| close:0.94141 sys0:[1.5357,1.5364]",1618570835,2021-04-16 11:00:35,1.5357,0.04202430800000018,0.93,0.01701990200000018
close,1618570807,2021-04-16 11:00:07,0.59315,SHORT,10.1,,,0.004804406,"open:0.93004 sys1:[0.59315,0.59346]| close:0.94141 sys1:[0.59499,0.59515]",1618570835,2021-04-16 11:00:35,0.59515,-0.025004405999999996,0.93,0.01701990200000018
close,1618570870,2021-04-16 11:01:10,1.548,LONG,3.9,,,0.004833616000000001,"open:0.95003 sys0:[1.5478,1.548]| close:0.95639 sys0:[1.5536,1.5539]",1618570956,2021-04-16 11:02:36,1.5536,0.017006384000000083,0.95,0.012326224000000737
close,1618570870,2021-04-16 11:01:10,0.59755,SHORT,10.0,,,0.00478016,"open:0.95003 sys1:[0.59755,0.59777]| close:0.95639 sys1:[0.59751,0.59754]",1618570956,2021-04-16 11:02:36,0.59754,-0.004680159999999345,0.95,0.012326224000000737
close,1618571044,2021-04-16 11:04:04,1.5485,LONG,3.9,,,0.004849388,"open:0.94994 sys0:[1.5484,1.5485]| close:0.95825 sys0:[1.5573,1.5574]",1618571126,2021-04-16 11:05:26,1.5573,0.02947061199999924,0.95,0.014483451999999031
close,1618571044,2021-04-16 11:04:04,0.59827,SHORT,10.0,,,0.00478716,"open:0.94994 sys1:[0.59827,0.59846]| close:0.95825 sys1:[0.59915,0.59929]",1618571126,2021-04-16 11:05:26,0.59929,-0.01498716000000021,0.95,0.014483451999999031
close,1618571317,2021-04-16 11:08:37,1.5461,LONG,3.9,,,0.0048202,"open:0.95 sys0:[1.5456,1.5461]| close:0.9523 sys0:[1.545,1.5452]",1618571539,2021-04-16 11:12:19,1.545,-0.009110200000001015,0.95,0.012142079999999788
close,1618571317,2021-04-16 11:08:37,0.59558,SHORT,10.1,,,0.0048057199999999994,"open:0.95 sys1:[0.59558,0.5956]| close:0.9523 sys1:[0.5929,0.593]",1618571539,2021-04-16 11:12:19,0.593,0.021252280000000803,0.95,0.012142079999999788
close,1618571571,2021-04-16 11:12:51,1.5429,LONG,3.9,,,0.004820668,"open:0.95 sys0:[1.5428,1.5429]| close:0.95415 sys0:[1.5453,1.5455]",1618571603,2021-04-16 11:13:23,1.5453,0.004539332000000035,0.95,0.014102237600000112
close,1618571571,2021-04-16 11:12:51,0.59278,SHORT,10.1,,,0.0047790943999999995,"open:0.95 sys1:[0.59278,0.5928]| close:0.95415 sys1:[0.59135,0.59136]",1618571603,2021-04-16 11:13:23,0.59136,0.009562905600000077,0.95,0.014102237600000112
close,1618570969,2021-04-16 11:02:49,1.5584,LONG,3.9,,,0.004851276,"open:0.95999 sys0:[1.5581,1.5584]| close:0.95921 sys0:[1.5521,1.5523]",1618571646,2021-04-16 11:14:06,1.5521,-0.02942127599999976,0.96,0.012315684000001118
close,1618570969,2021-04-16 11:02:49,0.59791,SHORT,10.0,,,0.00476304,"open:0.95999 sys1:[0.59791,0.59811]| close:0.95921 sys1:[0.59309,0.59326]",1618571646,2021-04-16 11:14:06,0.59326,0.04173696000000088,0.96,0.012315684000001118
close,1618571990,2021-04-16 11:19:50,1.4646,LONG,4.1,,,0.004807684,"open:0.87999 sys0:[1.4643,1.4646]| close:0.8855 sys0:[1.4681,1.4684]",1618572004,2021-04-16 11:20:04,1.4681,0.009542316000000307,0.88,0.012763367200000627
close,1618571990,2021-04-16 11:19:50,0.58402,SHORT,10.3,,,0.0048129487999999995,"open:0.87999 sys1:[0.58402,0.58431]| close:0.8855 sys1:[0.5829,0.58324]",1618572004,2021-04-16 11:20:04,0.58324,0.003221051200000319,0.88,0.012763367200000627
close,1618572107,2021-04-16 11:21:47,1.4501,LONG,4.1,,,0.004775056,"open:0.86993 sys0:[1.4493,1.4501]| close:0.87952 sys0:[1.4604,1.4605]",1618572143,2021-04-16 11:22:23,1.4604,0.03745494399999999,0.87,0.012035276800000268
close,1618572107,2021-04-16 11:21:47,0.57919,SHORT,10.4,,,0.0048276672,"open:0.86993 sys1:[0.57919,0.57937]| close:0.87952 sys1:[0.58098,0.58117]",1618572143,2021-04-16 11:22:23,0.58117,-0.02541966719999972,0.87,0.012035276800000268
close,1618571975,2021-04-16 11:19:35,1.4736,LONG,4.1,,,0.0048540879999999995,"open:0.88993 sys0:[1.4734,1.4736]| close:0.89925 sys0:[1.4842,1.4846]",1618572244,2021-04-16 11:24:04,1.4842,0.0386059120000005,0.89,0.012987734400000173
close,1618571975,2021-04-16 11:19:35,0.58346,SHORT,10.3,,,0.0048121776,"open:0.88993 sys1:[0.58346,0.58347]| close:0.89925 sys1:[0.58535,0.58548]",1618572244,2021-04-16 11:24:04,0.58548,-0.025618177600000326,0.89,0.012987734400000173
close,1618572306,2021-04-16 11:25:06,1.4977,LONG,4.0,,,0.0048128,"open:0.90994 sys0:[1.4975,1.4977]| close:0.91906 sys0:[1.508,1.5084]",1618572383,2021-04-16 11:26:23,1.508,0.036387199999999904,0.91,0.01291665199999939
close,1618572306,2021-04-16 11:25:06,0.58752,SHORT,10.2,,,0.0048045480000000005,"open:0.90994 sys1:[0.58752,0.58756]| close:0.91906 sys1:[0.58934,0.58935]",1618572383,2021-04-16 11:26:23,0.58935,-0.023470548000000514,0.91,0.01291665199999939
close,1618572390,2021-04-16 11:26:30,1.51,LONG,4.0,,,0.00485264,"open:0.91989 sys0:[1.5099,1.51]| close:0.92896 sys0:[1.5204,1.5206]",1618572454,2021-04-16 11:27:34,1.5204,0.03674735999999986,0.92,0.014481427999999904
close,1618572390,2021-04-16 11:26:30,0.58994,SHORT,10.2,,,0.0048239319999999995,"open:0.91989 sys1:[0.58994,0.59001]| close:0.92896 sys1:[0.59164,0.59165]",1618572454,2021-04-16 11:27:34,0.59165,-0.022265931999999957,0.92,0.014481427999999904
